id,url,title,company,salary,location,work_time,contract_type,scraped_at,description
diagnosta-samochodowy-w-moto360-partner-dekra-CID4-ID13Hj7y,https://www.olx.pl/oferta/praca/diagnosta-samochodowy-w-moto360-partner-dekra-CID4-ID13Hj7y.html,"Diagnosta Samochodowy w MOTO360, Partner DEKRA",,,Tychy,Pełny etat,"Umowa o pracę, Samozatrudnienie, Umowa zlecenie",2025-10-11 22:48:44,"Stacja Kontroli Pojazdów MOTO360 - PARTNER DEKRA z ponad 20-letnim doświadczeniem! Miejsce: Tychy Poszukujemy kandydata na stanowisko: Diagnosta Samochodowy Zakres obowiązków: Wykonywanie badań technicznych w Podstawowej Stacji Kontroli Pojazdów do 3,5t, Diagnostyka i kontrola pojazdów, Sprzedaż akcesoriów motoryzacyjnych, Dbanie o ład i porządek stanowiska pracy, Wymagania: uprawnienia na diagnostę samochodowego w zakresie przeprowadzania badań technicznych pojazdów w Stacji Kontroli Pojazdów, dobra znajomość zagadnień związanych z techniką motoryzacyjną, znajomość Prawa o Ruchu Drogowym, umiejętność współpracy w zespole, odpowiedzialność i uczciwość, wysoka kultura osobista i dyscyplina pracy, prawo jazdy kat. B Oferujemy: zatrudnienie na podstawie umowy o pracę, atrakcyjne wynagrodzenie, nowoczesne narzędzia pracy, stabilność zatrudnienia, preferencyjne warunki obsługi samochodu prywatnego, preferencyjny pakiet ubezpieczeń na życie oraz kart sportowych, rozwój zawodowy. Uwagi: Możliwość zatrudnienia na niepełny etat, dopuszczamy inne formy zatrudnienia - umowa zlecenie, samozatrudnienie. SKONTAKTUJEMY SIĘ Z WYBRANYMI KANDYDATAMI."
suwnicowy-magazynier-CID4-ID16nm4E,https://www.olx.pl/oferta/praca/suwnicowy-magazynier-CID4-ID16nm4E.html,Suwnicowy - magazynier,,36 - 37 zł / godz. brutto,Chorzów,Pełny etat,Umowa o pracę,2025-10-11 22:48:43,"Twój zakres obowiązków praca w zautomatyzowanym magazynie składowania stali; operowanie suwnicą w magazynie stali; kompletowanie i wydawanie towarów z magazynu. Nasze wymagania uprawnienia do obsługi SUWNICY sterowanej radiem z poziomu ""0""; doświadczenie na podobnym stanowisku; gotowość do pracy w systemie 3 zmianowym To oferujemy stawka podstawowa: 36-37 zł brutto/h (co odpowiada miesięcznie 6048 - 6216 zł brutto, w zależności od finalnej stawki godzinowej); premia miesięczna: 1 000–2 000 zł brutto, obejmująca również dodatek za pracę w godzinach nocnych (wysokość dodatku do pracy w godzinach nocnych - 10 zł za każdą przepracowaną godzinę nocną); dni pracy: dni robocze (poniedziałek- piątek) pewne i stabilne zatrudnienie w ramach umowy o pracę; praca w nowoczesnym magazynie z wykorzystaniem wysokiej jakości sprzętu; pracę na terenie firmy w Chorzowie;"
zatrudnie-kierowce-z-prawem-jazdy-kat-c-e-kraj-z-okolic-lowicza-CID4-ID17L1OG,https://www.olx.pl/oferta/praca/zatrudnie-kierowce-z-prawem-jazdy-kat-c-e-kraj-z-okolic-lowicza-CID4-ID17L1OG.html,Zatrudnię kierowcę z prawem jazdy kat. C+E kraj z okolic Łowicza,,,Łowicz,Pełny etat,Umowa o pracę,2025-10-11 22:48:43,Witam -zatrudnię kierowcę ciągnika siodłowego Scania z naczepą typu firanka -auto przypisane kierowcy Więcej informacji pod nr. telefonu 72*******99
doradca-prezentmarzen-felicity-ok-80-90h-msc-CID4-ID17NpeN,https://www.olx.pl/oferta/praca/doradca-prezentmarzen-felicity-ok-80-90h-msc-CID4-ID17NpeN.html,Doradca Prezentmarzeń - Felicity (ok. 80-90h/msc),,"30,50 - 33,50 zł / godz. brutto",Lublin,Niepełny etat,Umowa zlecenie,2025-10-11 22:48:44,"Sprzedawca na wyspie Prezentmarzeń w galerii Felicity Czas pracy ok. 80-90 h / msc Preferowany student dzienny Dyspozycyjność w 3 weekendy w miesiącu oraz pojedyncze zmiany w tygodniu Wymagana pełnoletność oraz status ucznia / studenta ﻿CO MOŻEMY CI ZAOFEROWAĆ? Praca przyjazna studentom - dbamy o to, aby każdy mógł swobodnie połączyć zajęcia na uczelni z życiem zawodowym To Ty masz wpływ na swoje wynagrodzenie - przejrzyste składowe wynagrodzenia Im dłużej pracujesz tym więcej zyskujesz - dodatki stażowe co 6mc Wypłata zawsze będzie na czas! Pakiet szkoleń produktowych i z zakresu obsługi klienta Zniżki pracownicze na zakupy naszych prezentów Samodzielne stanowisko pracy Doskonalenie umiejętności, możliwość realnego rozwoju! Konkursy wewnętrzne z nagrodami w formie przeżyć Bardzo dobrą atmosferę w pracy! Zawsze możesz liczyć na wsparcie Twojego przełożonego i całego wielkiego zespołu! CZYM BĘDZIESZ SIĘ ZAJMOWAĆ ? Dla nas najważniejszy jest klient - jego obsługa według naszych standardów będzie Twoim głównym zadaniem Raportowanie sprzedaży Utrzymywanie estetycznego wyglądu stoiska według naszych standardów Będziesz uczestniczyć w działaniach marketingowych i promocyjnych Będziesz mieć realny wpływ na rozwój firmy ! Wsłuchamy się w Twoje pomysły Dbaniem o dobrą atmosferę w Twoim zespole! Dla nas to bardzo ważne! ZGŁOŚ SIĘ JUŻ TERAZ, BO WIERZYMY, ŻE: Praca z ludźmi sprawia Ci przyjemność Potrafisz aktywnie słuchać innych, lubisz doradzać innym Masz pozytywne nastawienie i energię do działania, chcesz się rozwijać Wykonujesz rzetelnie powierzone zadania i wykazujesz inicjatywę w działaniu Wyślij swoje CV za pośrednictwem portalu olx. Prosimy o umieszczenie w CV klauzuli zgody na przetwarzanie danych osobowych"
zatrudnie-na-stanowisko-inzynier-mechanik-konstruktor-CID4-IDKBoYz,https://www.olx.pl/oferta/praca/zatrudnie-na-stanowisko-inzynier-mechanik-konstruktor-CID4-IDKBoYz.html,Zatrudnię na stanowisko Inżynier Mechanik / Konstruktor,,,Toruń,Pełny etat,Umowa o pracę,2025-10-11 22:48:44,"Firma produkcyjna poszukuje osoby na stanowisko: Inżynier Mechanik / Konstruktor Miejsce pracy: kujawsko-pomorskie / Toruń Opis stanowiska • Projektowanie maszyn i urządzeń dla branży spożywczej • Przygotowywanie dokumentacji produkcyjnej (wykonywanie rysunków CAD, kalkulacja zapotrzebowania materiałowego) • Wykonywanie obliczeń wytrzymałościowych. • Optymalizacja i modernizacja istniejących rozwiązań konstrukcyjnych Wymagania • Gruntowna wiedza techniczna, • Doświadczenie w wykonywaniu prac projektowych, • Wykształcenie wyższe techniczne, • Znajomość systemów projektowania: CAD 2D i 3D, • Bardzo dobra organizacja pracy oraz poczucie odpowiedzialności za wykonywaną pracę, • Umiejętność pracy zespołowej, • Prawo jazdy Oferujemy • rozwój zawodowy- możliwość szybkiego awansu, • wynagrodzenie uzależnione od wyników i zaangażowania, • partnerska atmosfera w zespole"
kierowca-miedzynarodowy-kat-c-transport-po-ue-solowka-3-1-6-2-18t-CID4-ID17MFRJ,https://www.olx.pl/oferta/praca/kierowca-miedzynarodowy-kat-c-transport-po-ue-solowka-3-1-6-2-18t-CID4-ID17MFRJ.html,"Kierowca międzynarodowy kat. C, transport po UE, solówka 3/1, 6/2 18t",,9 600 - 15 600 zł / mies. brutto,Rzeszów,Pełny etat,"Umowa o pracę, Samozatrudnienie, Umowa zlecenie",2025-10-11 22:49:04,"Masz pytania? Pisz na Whatsapp/Viber/OLX: +48 663 211 233 - oddzwonimy! Szukamy osób na stanowisko: KIEROWCA MIĘDZYNARODOWY kat. C (praca na solówce 18 ton] Siedziba firmy: 05-555 Tarczyn Systemy pracy: 3/1 czyli 3 tyg. trasa/1 tydz. w domu (22 dni trasa/6 dni w domu) 6/2 czyli 6 tyg. trasa/2 tyg. w domu (43 dni trasa/13 dni w domu) inny: dla kierowcy z okolicy możliwość pracy jako skoczek (wyjazdy 9-16 dni) Dniówka: 350-370 PLN netto w zależności od liczby dni w trasie Wynagrodzenie miesięcznie wychodzi około: 20 dni jazdy w miesiącu: 7 000 PLN netto 25 dni jazdy w miesiącu: 8 750 PLN netto 30 dni jazdy w miesiącu: 10 500 PLN netto Auta: Firanka, dach i boki suwane, z tyłu pełne drzwi. Na początek DAF LF55 kabina sypialna Później Scania P280 kabina sypialna (wymiana taboru na nowy do końca października 2025) Napisz - podeślemy zdjęcia aut. Gdzie jeździmy: PL, DE, BENELUX, FR, ES, IT , AT, CZ, CH GB dla chętnych – nie chcesz nie jeździsz Jakie są nasze wymagania? Prawo jazdy kat. C Karta do tachografu cyfrowego Kurs na przewóz rzeczy Orzeczenie lekarskie i psychologiczne Jeśli nie masz doświadczenia w transporcie międzynarodowym - zapewnimy Ci odpowiednie przeszkolenie. Nie masz wymaganych dokumentów? Pomożemy w ich uzyskaniu. Oferujemy: Umowę o pracę (dla chętnych umowa zlecenie) Wynagrodzenie składające się z podstawy oraz dniówki Każdy dzień w trasie jest płatny! Terminy wyjazdu i powrotu zgodnie z ustalonym grafikiem Pracę zgodnie z przepisami (wszystkie auta posiadają tachografy cyfrowe) Indywidualne podejście do pracownika Opiekę dedykowanego spedytora przez cały wyjazd Jeśli szukasz stabilnego zatrudnienia, pracy w zdrowej atmosferze i chcesz realizować się na stanowisku kierowcy międzynarodowego to czekamy na kontakt. Masz pytania? Pisz na Whatsapp/Viber/OLX: +48 663 211 233 - oddzwonimy!"
zatrudnimy-opiekuna-lub-pomoc-do-opieki-nad-dziecmi-do-lat-3-wawer-CID4-ID17wr4r,https://www.olx.pl/oferta/praca/zatrudnimy-opiekuna-lub-pomoc-do-opieki-nad-dziecmi-do-lat-3-wawer-CID4-ID17wr4r.html,Zatrudnimy OPIEKUNA lub POMOC do opieki nad dziećmi do lat 3 - WAWER,,,"Warszawa, Wawer",Pełny etat,"Umowa o pracę, Umowa zlecenie",2025-10-11 22:49:04,"""Akademia Pod Aniołkami"" do punktu w FALENICY zatrudni osobę do opieki dzieci do lat 3. www.podaniolkami.pl ZAKRES OBOWIĄZKÓW: Do zadań dziennego opiekuna należy w szczególności: - zapewnienie dzieciom opieki w warunkach bytowych zbliżonych do warunków domowych; - zagwarantowanie właściwej opieki pielęgnacyjnej oraz edukacyjnej, z uwzględnieniem indywidualnych potrzeb dziecka - prowadzenie zajęć opiekuńczo-wychowawczych i edukacyjnych, uwzględniających rozwój psychomotoryczny dziecka, właściwych do wieku dziecka. - współpraca z rodzicami dzieci, w szczególności przez: korzystanie z pomocy rodziców w sprawowaniu opieki nad dziećmi w czasie prowadzenia zajęć; prowadzenie konsultacji i udzielanie porad rodzicom w zakresie pracy z dziećmi. - wykonywanie codziennych czynności higieniczno-opiekuńczych związanych z opieką nad dziećmi z zakresu: karmienia, mycia, układania do snu, przewijania itp. WYMAGANIA I KWALIFIKACJE: - Doświadczenie pracy z dziećmi w wieku do lat 3. W przypadku braku kwalifikacji (certyfikatu Opiekuna dziennego) będzie możliwość nabycia podczas podjęcia współpracy. ATUTEM BĘDZIE ODBYTE: a) 160-godzinne szkolenie na dziennego opiekuna albo b) 40-godzinne szkolenie uzupełniające, w tym z zakresu udzielania dziecku pierwszej pomocy, jeżeli posiada kwalifikacje pielęgniarki, położnej, opiekunki dziecięcej, nauczyciela wychowania przedszkolnego, nauczyciela edukacji wczesnoszkolnej lub pedagoga opiekuńczo wychowawczego OFERUJEMY: Umowę po odbyciu okresu próbnego , godne wynagrodzenie oraz bardzo dobrą atmosferę w miejscu pracy. Zainteresowane osoby proszę o wysyłanie CV"
oferta-pracy-asystentka-stomatologiczna-CID4-ID17IeRX,https://www.olx.pl/oferta/praca/oferta-pracy-asystentka-stomatologiczna-CID4-ID17IeRX.html,Oferta pracy - asystentka stomatologiczna,,4 000 - 5 500 zł / mies. brutto,Wyszogród,Pełny etat,Umowa zlecenie,2025-10-11 22:49:04,Oferta pracy na stanowisku- asystentka stomatologiczna praca w elastycznym wymiarze godzin komfortowe warunki pracy
handlowiec-ankieter-terenowy-warszawa-i-okolice-tygodniowki-CID4-ID17Fdla,https://www.olx.pl/oferta/praca/handlowiec-ankieter-terenowy-warszawa-i-okolice-tygodniowki-CID4-ID17Fdla.html,Handlowiec/Ankieter Terenowy - Warszawa i okolice - tygodniówki,,6 000 - 25 000 zł / mies. brutto,"Warszawa, Mokotów",Pełny etat,"Umowa o dzieło, Praktyka / staż, Samozatrudnienie, Umowa zlecenie",2025-10-11 22:49:04,"Chcesz pracować w branży z przyszłością, która łączy nowoczesne technologie, realny wpływ na środowisko i wysokie zarobki? Dołącz do nas jako Doradca ds. optymalizacji kosztów energii i pomóż klientom zmniejszać rachunki dzięki inteligentnym magazynom energii sterowanym sztuczną inteligencją. Nie musisz mieć doświadczenia – u nas nauczysz się wszystkiego od podstaw. Liczy się Twoja otwartość, zaangażowanie i chęć rozwoju! Twoje zadania Spotkania z klientami indywidualnymi i biznesowymi na terenie aglomeracji warszawskiej Prezentacja magazynów energii z systemem AI, które analizują zużycie i optymalizują koszty Doradztwo i dobór najlepszego rozwiązania do potrzeb klienta Budowanie trwałych relacji opartych na zaufaniu i partnerskiej współpracy Praca w oparciu o nowoczesny system CRM i narzędzia sprzedażowe – prosto i wygodnie Kogo szukamy? Osób otwartych, komunikatywnych i nastawionych na rozwój Gotowych do nauki i podejmowania nowych wyzwań Mile widziane doświadczenie w sprzedaży lub obsłudze klienta, ale nie wymagane Ważne: praca tylko na terenie Warszawy i okolic – nie potrzebujesz prawa jazdy ani auta Co oferujemy? Atrakcyjne zarobki – prowizja bez górnego limitu Wypłaty co tydzień – docenimy Twój wysiłek na bieżąco Elastyczną formę współpracy: B2B, samozatrudnienie lub umowa zlecenie Profesjonalne szkolenia i wdrożenie – od podstaw aż po zaawansowane techniki sprzedaży Dostęp do nowoczesnych narzędzi pracy (CRM, systemy sprzedażowe, materiały marketingowe) Możliwość rozwoju i awansu w szybko rosnącej branży OZE Przyjazną atmosferę i realne wsparcie zespołu – nie zostawiamy nikogo samego w terenie Dlaczego warto? Branża OZE to jedna z najszybciej rozwijających się gałęzi gospodarki. Nasze rozwiązania są wyjątkowe – magazyn energii sterowany AI to produkt przyszłości, który daje klientowi oszczędności i niezależność energetyczną. Dołączając do nas, masz realny wpływ na transformację energetyczną i środowisko Jeśli chcesz zacząć nowy etap kariery w nowoczesnej branży – wyślij swoje CV przez OLX. EasyOZE Home Energy – energia, którą zarządza sztuczna inteligencja."
pracownik-magazynu-i-produkcji-perfum-CID4-ID17NXqC,https://www.olx.pl/oferta/praca/pracownik-magazynu-i-produkcji-perfum-CID4-ID17NXqC.html,Pracownik magazynu i produkcji perfum,,4 000 - 6 000 zł / mies. brutto,Krzemienica,Niepełny etat,"Umowa o pracę, Umowa zlecenie",2025-10-11 22:49:04,Obowiązki: Kompletowanie produktu do wysyłki Pakowanie produktów Kontrola jakości produktu. Obsługa drobnych maszyn Przygotowanie surowców/materiałów do produkcji. Dbanie o porządek na stanowisku pracy. Prace pomocnicze przy produkcji. Przestrzeganie zasad BHP. Kontrola wizualna jakości produktu. Wymagania: Gotowość do pracy w systemie zmianowym. Umiejętność pracy w zespole. Zaangażowanie i chęć do pracy. Sumienność i dokładność. Mile widziane doświadczenie na produkcji. Zdolności manualne. Skrupulatność. Dyspozycyjność.
lektor-jezyka-polskiego-jako-obcego-godziny-wieczorowe-weekendowe-CID4-ID17uckK,https://www.olx.pl/oferta/praca/lektor-jezyka-polskiego-jako-obcego-godziny-wieczorowe-weekendowe-CID4-ID17uckK.html,Lektor języka polskiego jako obcego. Godziny wieczorowe/weekendowe.,,1 000 - 6 000 zł / mies. brutto,"Wrocław, Stare Miasto",Niepełny etat,Umowa zlecenie,2025-10-11 22:49:24,"Szkoła języka polskiego dla obcokrajowców we Wrocławiu zatrudni lektora języka polskiego jako obcego (native speaker) Poszukujemy dyplomowanych nauczycieli języka polskiego, którzy chcą rozwijać swoje umiejętności w pracy z obcokrajowcami. Nasza szkoła Polskikraj działa we Wrocławiu od 2016 roku i specjalizuje się w nauczaniu języka polskiego dorosłych oraz dzieci, w tym przygotowaniu do egzaminów (ósmoklasista, matura, TELC, egzaminy państwowe). Jeśli jesteś osobą kreatywną, zaangażowaną i gotową prowadzić zajęcia wieczorami oraz w weekendy – zapraszamy do współpracy! Oferujemy: Elastyczny grafik, dopasowany do Twoich możliwości (zajęcia wieczorne w tygodniu oraz weekendowe). Możliwość pełnego etatu (do 150 godzin miesięcznie) lub częściowego zaangażowania. Grupy od 5 do 8 osób oraz zajęcia indywidualne. Gotowe materiały dydaktyczne (podręczniki, arkusze egzaminacyjne, programy). Przyjazną atmosferę i wsparcie metodyczne w centrum Wrocławia (ul. Świdnicka 39). Wymagania: Znajomość języka polskiego na poziomie ojczystym (native speaker). Wykształcenie wyższe kierunkowe (filologia polska, glottodydaktyka, przygotowanie do nauczania języka polskiego jako obcego). Gotowość do prowadzenia zajęć w godzinach wieczornych (16:00–21:15) oraz w weekendy. Doświadczenie w nauczaniu cudzoziemców będzie dodatkowym atutem. Jak aplikować: Prześlij swoje CV wraz z klauzulą RODO na adres e-mail szkoły lub dołącz zgłoszenie bezpośrednio przez OLX. ""Wyrażam zgodę na przetwarzanie moich danych osobowych przez Polskikraj Sp. z o.o. dla potrzeb niezbędnych do realizacji procesu tej oraz przyszłych rekrutacji (zgodnie z ustawą z dnia 10 maja 2018 r. oraz z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r.)."""
magazynier-pila-uprawnienia-udt-34-36-zl-h-brutto-CID4-IDG65Wr,https://www.olx.pl/oferta/praca/magazynier-pila-uprawnienia-udt-34-36-zl-h-brutto-CID4-IDG65Wr.html,"Magazynier Piła, uprawnienia UDT, 34-36 zł/h brutto",,34 - 36 zł / godz. brutto,Piła,Pełny etat,Umowa o pracę,2025-10-11 22:49:24,"Chcesz pracować w magazynie w Pile? Sprawdź naszą ofertę – atrakcyjne zarobki i stabilna praca czekają na Ciebie! Czołowy producent karm dla psów i kotów – Dolina Noteci – w związku z dynamicznym rozwojem poszukuje osoby na stanowisko: Magazynier Miejsce pracy: Piła, woj. wielkopolskie Oferujemy: • stabilne zatrudnienie na podstawie umowy o pracę, • atrakcyjne wynagrodzenie – 34-36 zł/h brutto w zależności od posiadanych kwalifikacji, • kwartalny system premiowy po przepracowanym okresie próbnym – możliwość uzyskania premii w wysokości do 60% wynagrodzenia, • finansowanie przez pracodawcę kursów (na początku zatrudnienia kurs obsługi wózków widłowych), • możliwość zdobycia cennego doświadczenia w branży, • pracę w systemie 3-zmianowym, • przyjazną atmosferę w dynamicznym zespole, opartą na partnerstwie i wzajemnym szacunku, • kompleksowe wdrożenie i wsparcie w procesie adaptacji, • świadczenie świąteczne w formie karty przedpłaconej w wysokości 1 500 zł na święta bożonarodzeniowe i 1 000 zł na święta wielkanocne, • pakiet medyczny za 1 zł umożliwiający dostęp do badań i specjalistów z grupy LUX MED, • pracownicze ubezpieczenie grupowe na preferencyjnych warunkach. Chcemy Ci powierzyć: • przyjmowanie towarów do magazynu i kontrola ich ilości oraz jakości, • kompletowanie wysyłek zgodnie ze specyfikacją zamówień, • układanie towaru w wyznaczonych miejscach magazynu, • utrzymywanie ładu i porządku w magazynie. Czego oczekujemy: • dyspozycyjności i zaangażowania, • sumienności oraz umiejętności pracy w zespole, • mile widziane uprawnienia wydane przez Urząd Dozoru Technicznego (UDT) do obsługi wózków widłowych oraz doświadczenia w ich obsłudze, • gotowości do wykonywania powierzonych obowiązków na wysokim poziomie. Jeśli chcesz dołączyć do naszej załogi i rozwijać się w firmie o ugruntowanej pozycji na rynku, prześlij nam swoje CV! Uprzejmie informujemy, że skontaktujemy się z wybranymi kandydatami. Proszę o zapoznanie się z poniższą treścią: Wyrażam zgodę na przetwarzanie podawanych przeze mnie danych osobowych, w tym wizerunku, przez Spółkę DNP SP. z o.o. w celu wzięcia udziału w przyszłych procesach rekrutacyjnych. Przyjmuję do wiadomości, że powyższa zgoda może być w każdej chwili cofnięta. Administratorem Danych Osobowych jest Spółka DNP Sp. z o.o. z siedzibą w Polanowie, Inspektorem Ochrony Danych jest Pani Monika Zygmunt-Jakuć (adres korespondencyjny: Al.Jana Pawła II 22, 00-133 Warszawa,). Dane osobowe gromadzone przy pomocy dokumentów aplikacyjnych przetwarzane będą w celach związanych z uczestnictwem w procesach rekrutacyjnych, zgodnie z wyrażoną zgodą, na podstawie art. 6 ust. 1 pkt a, w zakresie wizerunku na podstawie art. 9 ust. 1 pkt. a oraz po wyrażeniu odrębnej zgody w celu wysyłki newslettera na podstawie art. 6 ust 1 pkt a Rozporządzenia Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 roku w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO). Dane osobowe będą przechowywane do czasu zakończenia procesu rekrutacji lub cofnięcia zgody kandydata na przetwarzanie jego danych w tych celach, ale nie dłużej niż 2 lata. Dane osobowe mogą być ujawnione pracownikom lub współpracownikom Spółki, jak też podmiotom udzielającym wsparcia Spółce na zasadzie zleconych usług i zgodnie z zawartymi umowami powierzenia oraz podmiotom uprawnionym na podstawie przepisów prawa. Każda osoba posiada prawo dostępu do treści swoich danych i ich sprostowania, usunięcia, ograniczenia przetwarzania, prawo do przenoszenia danych lub do wniesienia sprzeciwu wobec ich przetwarzania, prawo do cofnięcia zgody w dowolnym momencie bez wpływu na zgodność z prawem przetwarzania. Osoba, której dane dotyczą, ma prawo wniesienia skargi do Prezesa Urzędu Ochrony Danych Osobowych, gdy uzna, iż przetwarzanie jej danych osobowych narusza przepisy RODO. Podanie danych w zakresie wskazanym w dokumentach aplikacyjnych jest dobrowolne, ale niezbędne w celu uczestnictwa w procesach rekrutacyjnych."
